siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
923663900,92366390000028,CDS DENTAIRE ANGOULEME,soins,,,,16,09 78 47 55 20,finess
923523666,92352366600017,MSP DE CHASSENEUIL SUR BONNIEURE,soins,,,,16,06 08 75 19 73,finess
923467625,92346762500029,CDS ACCES VISION ANGOULEME,soins,,,,16,05 45 95 97 49,finess
924546625,92454662500014,CDS OPHTALMOLOGIQUE KLARITY ANGOULEME,soins,,,,16,,finess
909976193,90997619300021,CPTS VALLEES DU NORD CHARENTE,soins,,,,16,,finess
930374855,93037485500011,CDS DENTAIRE BARBEZIEUX SAINT HILAIRE,soins,,,,16,,finess
480490218,48049021800017,CENTRE IMAGERIE TESLA SITE COGNAC,soins,,,,16,05 45 82 08 80,finess
943758698,94375869800014,MSP DU STADE,soins,,,,16,05 45 98 27 40,finess
944992114,94499211400016,CDS ACCES VISION COGNAC,soins,,,,16,05 81 33 03 33,finess
798366043,79836604300015,MMG LA ROCHEFOUCAULD,soins,,,,16,,finess
943443549,94344354900010,MSP DE LA BOEME,soins,,,,16,05 45 67 82 37,finess
261700272,26170027200014,CENTRE HOSPITALIER JONZAC,soins,,,,17,05 46 48 75 75,finess
200047835,20004783500430,CSS DU CHATEAU MARLONGES - CHAMBON,soins,,,,17,05 46 27 48 48,finess
261700371,26170037100014,CTRE HOSPITALIER ST-PIERRE D'OLERON,soins,,,,17,05 46 76 31 00,finess
261700025,26170002500487,CENTRE HOSPITALIER ST JEAN D'ANGELY,soins,,,,17,05 46 59 50 50,finess
261700397,26170039700019,CENTRE HOSPITALIER ROYAN-ATLANTIQUE,soins,,,,17,05 46 39 52 52,finess
261700306,26170030600069,CH DUBOIS MEYNARDIE - MARENNES,soins,,,,17,05 46 85 01 38,finess
261700330,26170033000135,CENTRE HOSPITALIER ROCHEFORT,soins,,,,17,05 46 88 50 50,finess
261700264,26170026400011,CENTRE HOSPITALIER BOSCAMNANT,soins,,,,17,05 46 86 50 00,finess
781355946,78135594600091,ESAT DOLUS/ROYAN - P,medico-social,,,,17,05 46 94 70 33,finess
781343579,78134357900020,SESSAD DE L'OCEAN,medico-social,,,,17,05 46 30 67 17,finess
398107045,39810704500021,ENTREP. ADAPTEE IRIS,medico-social,,,,17,05 46 44 75 75,finess
411078678,41107867800017,EHPAD LE LOGIS DE MONTIGNAC,medico-social,,,,17,05 46 92 01 19,finess
781842638,78184263800095,FOYER DE VIE - RESIDENCE LA GUYARDERIE,medico-social,,,,17,05 46 74 18 71,finess
401098611,40109861100015,EHPAD RESIDENCE DE BEAULIEU,medico-social,,,,17,05 46 01 76 76,finess
309802205,30980220500232,MAS ST JEAN DE MALTE,medico-social,,,,17,05 46 87 52 38,finess
200085199,20008519900020,EHPAD LES DEUX CEDRES,medico-social,,,,17,05 46 95 34 55,finess
378182869,37818286900016,CTRE D'IMAGERIE RADIO ISOTOP - CIRI 1,soins,,,,17,05 46 67 53 33,finess
775564693,77556469300098,EAM DE BOUHET,medico-social,,,,17,05 46 68 20 00,finess
434560710,43456071000015,MECS CHEVAL ET INSERTION,medico-social,,,,17,05 46 22 63 40,finess
482120227,48212022700012,EHPAD DES BOUCHOLEURS,medico-social,,,,17,05 46 42 72 36,finess
781343678,78134367800376,SESSAD MTC ROCHEFORT,medico-social,,,,17,05 46 87 81 37,finess
449453208,44945320800018,EHPAD RESIDENCE LES PETITES VIGNES,medico-social,,,,17,05 46 56 53 00,finess
261700108,26170010800176,EHPAD - RESIDENCE DU CHAMP DE MARS,medico-social,,,,17,05 46 00 21 76,finess
423214535,42321453500027,EHPAD MAISON DU PAYS,medico-social,,,,17,05 46 22 29 50,finess
775586662,77558666200329,EHPAD L'OCEANE D'OLERON,medico-social,,,,17,05 46 75 88 88,finess
481193027,48119302700044,EHPAD LES PORTES DU JARDIN,medico-social,,,,17,05 46 87 82 00,finess
401181698,40118169800044,FOYER DE VIE LES CHARMILLES,medico-social,,,,17,05 46 97 67 40,finess
781340419,78134041900022,ACCUEIL DE JOUR ALZHEIMER - ESCALE,medico-social,,,,17,05 46 41 66 97,finess
422512442,42251244200035,MAS LE PERTHUIS,medico-social,,,,17,05 46 45 29 19,finess
781326954,78132695400059,CENTRE DE SANTE POLYVALENT,soins,,,,17,05 46 87 28 46,finess
433912433,43391243300201,SAVS LES CORDEES,medico-social,,,,17,05 46 56 07 40,finess
784361453,78436145300102,MAS LES PASTELS,medico-social,,,,17,05 46 36 80 42,finess
498057744,49805774400019,CTRE DE L'IMAGERIE DE L'ARTOIS,soins,,,,17,05 46 90 58 00,finess
781338769,78133876900065,IRSA - SITE CLINIQUE DE L'ATLANTIQUE,soins,,,,17,05 46 34 19 99,finess
510109283,51010928300018,IMAGERIE MEDICALE DE ROYAN,soins,,,,17,05 46 05 10 36,finess
501520837,50152083700011,ENTREP. ADAPTEE ATELIERS DE L'AUNIS,medico-social,,,,17,05 46 44 95 77,finess
261700322,26170032200173,SESSAD LES 2 MONTS - SITE MESCHERS,medico-social,,,,17,05 46 39 94 95,finess
261710156,26171015600033,MR SPECIALISEE,medico-social,,,,17,05 46 09 19 90,finess
821126471,82112647100019,EHPAD LES JARDINS DES HAUTS DE THENAC,medico-social,,,,17,05 46 92 90 90,finess
261700199,26170019900183,ACCUEIL DE JOUR CANTOU ST LOUIS,medico-social,,,,17,05 46 92 00 17,finess
832161137,83216113700027,RA LES JARDINS DE LUCILE,medico-social,,,,17,05 46 84 78 78,finess
433599172,43359917200023,IRM DE SAINTONGE,soins,,,,17,05 46 95 15 05,finess
781453923,78145392300422,SSIAD MUT FRANCAISE CENTRE ATLANTIQUE,medico-social,,,,17,05 46 01 02 50,finess
323837971,32383797100114,CSAPA TREMPLIN 17 ANTENNE LA ROCHELLE,medico-social,,,,17,05 46 98 47 20,finess
343334744,34333474400194,CENTRE DE SANTE - MUT F. 17,soins,,,,17,05 46 22 45 45,finess
435254149,43525414900030,ENTREP. ADAPTEE IDEM 17,medico-social,,,,17,05 46 95 61 94,finess
200016731,20001673100016,EHPAD LES JARDINS DE GO,medico-social,,,,17,05 46 28 99 10,finess
261700314,26170031400048,FAM DE MATHA,medico-social,,,,17,05 46 58 50 03,finess
482162542,48216254200047,EHPAD RESIDENCE LE LITTORAL,medico-social,,,,17,05 46 22 27 27,finess
501480404,50148040400026,DOMAINE DE ROMPSAY,medico-social,,,,17,05 46 44 15 03,finess
808692768,80869276800035,RA DE MONTILS,medico-social,,,,17,,finess
130005796,13000579600045,GCS URGENCES PAYS ROYANNAIS - ROYAN,soins,,,,17,05 46 39 52 52,finess
502280993,50228099300028,IRM DU PAYS ROYANNAIS,soins,,,,17,05 46 02 84 73,finess
500627583,50062758300049,EHPAD LES JARDINS DU MARAIS,medico-social,,,,17,05 46 83 51 70,finess
421773110,42177311000190,MECS HEBERGMENT EDUC ADSEA17,medico-social,,,,17,05 46 95 69 70,finess
130026461,13002646100017,GCS IMAGERIE ROCHEFORT,soins,,,,17,05 46 82 22 06,finess
511867038,51186703800016,ATELIER DES GENS DE MER,medico-social,,,,17,05 46 85 02 16,finess
443300678,44330067800010,ACC MERE/ENFANT LES PASSAGERS DU TEMPS,medico-social,,,,17,05 46 95 51 45,finess
514779651,51477965100025,EHPAD VILLA FLORIUS,medico-social,,,,17,05 46 96 68 00,finess
442781225,44278122500028,CTRE DE DEPISTAGE DU CANCER LUCIDE 17,soins,,,,17,05 46 90 17 22,finess
328387022,32838702200085,CENTRE DE SANTE - ADA 17,soins,,,,17,05 46 43 22 40,finess
532778586,53277858600018,LE TEMPS DES CERISES (AC JOUR),medico-social,,,,17,05 46 99 92 05,finess
532107109,53210710900037,EHPAD LA VILLA AMELIE,medico-social,,,,17,05 17 83 40 40,finess
323191106,32319110600240,LBM CERBALLIANCE AQUITAINE NORD - MONT,laboratoire,,,33470,17,05 46 70 34 78,finess
310016969,31001696900126,DU GENERAL DE GAULLE,laboratoire,,,,17,05 46 09 13 33,finess
792141582,79214158200025,MSP CITADELLE 17,soins,,,,17,05 46 47 33 33,finess
793007451,79300745100016,POLE DE SANTE D'AULNAY DE SAINTONGE,soins,,,,17,05 46 33 37 77,finess
130003569,13000356900014,GCS DE SAINTONGE - LABO. INTERHOSP.,soins,,,,17,,finess
130018468,13001846800012,GCS DU PAYS ROCHEFORTAIS,soins,,,,17,,finess
791433410,79143341000010,SAAD AXEO SERVICES ILE DE RE,medico-social,,,,17,05 46 69 25 82,finess
803199751,80319975100022,POLE DE SANTE DES BORDERIES,soins,,,,17,,finess
798450755,79845075500011,MSP VLS PRO SANTE,soins,,,,17,,finess
820454858,82045485800011,MSP SIMONE VEIL,soins,,,,17,05 46 83 82 88,finess
535313878,53531387800014,MSP DE ST GERMAIN DE MARENCENNES,soins,,,,17,,finess
842227902,84222790200017,MSP MIRAMBEAU - SAINT-BONNET,soins,,,,17,,finess
130012362,13001236200013,GCS CHARENTE-MARITIME NORD,soins,,,,17,,finess
841615305,84161530500015,MSP DU PARC BARABEAU,soins,,,,17,,finess
130022627,13002262700017,GCS GRIO ET-SIEGE,soins,,,,17,,finess
399165711,39916571100025,MAISON MÉDICALE DE PONT LABBÉ,soins,,,,17,05 46 97 01 64,finess
808102891,80810289100013,MSP ANGOUL'SANTÉ SISA,soins,,,,17,06 45 06 04 09,finess
504468877,50446887700015,MSP DE PROXIMITÉ,soins,,,,17,05 46 59 60 00,finess
829721745,82972174500026,RESIDENCE DES QUATRE VENTS,medico-social,,,,17,,finess
843359134,84335913400015,MSP POLE DE SANTE DE LA BAIE,soins,,,,17,05 46 01 52 98,finess
823904321,82390432100010,MSP MULTISITES MONTGUYON - ST AIGULIN,soins,,,,17,06 86 89 79 37,finess
840188387,84018838700012,MSP SANTE DE LA FORET,soins,,,,17,05 46 04 32 11,finess
412187155,41218715500152,LAM CORDIA,medico-social,,,,17,09 72 37 28 74,finess
849280409,84928040900012,MSP ASS PRO SANTE DOLUS OLERON,soins,,,,17,05 46 75 36 80,finess
480897081,48089708100034,EML SINENSIS MEDICALES - CH SAINTONGE,soins,,,,17,,finess
853848091,85384809100015,CENTRE MEDICAL DE LA CROIX BLANCHE,soins,,,,17,,finess
852690254,85269025400010,MSP SANTE ROCHEFORT CHAMPLAIN,soins,,,,17,,finess
781343546,78134354600052,HEBERGEMENT D'URGENCE ALTEA CABESTAN,medico-social,,,,17,05 46 42 62 74,finess
850874652,85087465200017,MSP DU PAYS DE MATHA,soins,,,,17,,finess
781343405,78134340500044,CENTRE DE SOINS INFIRMIERS DE LAGORD,soins,,,,17,05 46 28 37 03,finess
893102871,89310287100017,MSP SAINT GEORGES DES COTEAUX,soins,,,,17,06 45 00 24 98,finess
899770630,89977063000015,MSP TONNAY-CHARENTE,soins,,,,17,05 46 88 72 87,finess
897499968,89749996800013,MSP DU PAYS SAVINOIS,soins,,,,17,05 46 90 20 35,finess
888968948,88896894800016,MSP DE FONTCOUVERTE,soins,,,,17,05 46 74 61 50,finess
885179911,88517991100015,MSP ILE D'OLERON NORD,soins,,,,17,,finess
304954332,30495433200017,MSP PONTOISE,soins,,,,17,07 80 39 96 20,finess
910375484,91037548400011,MSP ARCHIAC,soins,,,,17,05 46 49 12 11,finess
921227088,92122708800017,SAMSAH ASSOCIATION EMMANUELLE - ATASH,medico-social,,,,17,05 46 56 07 40,finess
325165595,32516559500068,ETABLISSEMENT THERMAL DE ROCHEFORT,soins,,,,17,,finess
922128848,92212884800012,GCS IMS - ET SIEGE,soins,,,,17,05 17 12 97 51,finess
920785987,92078598700016,MSP LE CYCLE DE LA VIE,soins,,,,17,05 46 94 88 57,finess
130000607,13000060700023,MDPH DE LA CHARENTE MARITIME,medico-social,,,,17,08 00 15 22 15,finess
924104904,92410490400017,MSP SAINT PIERRE,soins,,,,17,05 46 74 06 11,finess
924286123,92428612300014,MSP LOULAYSIENNE,soins,,,,17,05 46 33 95 11,finess
909883001,90988300100010,MSP COZES MORTAGNES SUR GIRONDE,soins,,,,17,05 48 17 00 90,finess
924643448,92464344800013,MSP DU TERRITOIRE ANGERIEN,soins,,,,17,05 46 95 35 44,finess
891923955,89192395500027,MMG ILE DE RE,soins,,,,17,,finess
781903521,78190352100396,PLATEFORME MNA 17,medico-social,,,,17,05 79 88 03 35,finess
939731071,93973107100014,MSP CHANIERS- SAINT SEVER DE SAINTONGE,soins,,,,17,05 46 91 00 30,finess
943460188,94346018800015,GCS CLINIQUES DE SAUJON - ET SIEGE,soins,,,,17,,finess
200036473,20003647300557,CDS DE SAINTES GRANDES RIVES L'AGGLO,soins,,,,17,05 46 93 41 50,finess
935032516,93503251600012,MSP MONTLIEU LA GARDE,soins,,,,17,05 46 04 44 31,finess
988949863,98894986300019,MSP ATLANTIQUE,soins,,,,17,05 54 67 11 41,finess
990617359,99061735900015,MSP LE CLOS MARIN,soins,,,,17,05 46 68 70 78,finess
993554831,99355483100012,MSP LAENNEC LES ARENES,soins,,,,17,05 46 92 02 02,finess
994197242,99419724200013,MSP MARENNES-HIERS-BROUAGE,soins,,,,17,05 46 85 07 43,finess
977867068,97786706800024,MSP ROYAN RENAISSANCE,soins,,,,17,05 86 35 00 10,finess
994759157,99475915700013,SOS MEDECINS LA ROCHELLE,soins,,,,17,,finess
384616363,38461636300048,FJT DE JONZAC - CLLAJ,medico-social,,,,17,09 78 80 78 21,finess
781335005,78133500500018,FJT LAGORD HABITAT JEUNES UTOPIA,medico-social,,,,17,05 46 00 79 00,finess
999833767,99983376700018,MSP DE L'ILE D'AIX,soins,,,,17,05 46 84 09 50,finess
992409938,99240993800022,ETAB.THERMAL DE ROCHEFORT,soins,,,,17,05 46 99 08 64,finess
922238498,92223849800013,ETABLISSEMENT THERMAL SAUJON,soins,,,,17,05 46 23 50 15,finess
631780145,63178014500035,CLINIQUE D'ANGOULINS SUR MER,soins,,,,17,05 16 59 08 00,finess
261700298,26170029800035,EHPAD RESIDENCE D'ALIGRE,medico-social,,,,17,05 46 01 10 05,finess
302509211,30250921100025,CLINIQUE HIPPOCRATE - SAUJON,soins,,,,17,05 46 23 50 10,finess
527380281,52738028100016,VILLA DU PARC - SAUJON,soins,,,,17,05 46 23 50 00,finess
781320296,78132029600168,CENTRE DE SANTE - ADMR,soins,,,,17,05 46 36 05 31,finess
490346525,49034652500010,EHPAD RESIDENCE NOTRE DAME,medico-social,,,,17,05 46 47 60 66,finess
330771494,33077149400011,CENTRE DE SANTE,soins,,,,17,05 46 49 83 07,finess
715450052,71545005200025,ETAB. DE SOINS PASTEUR - ROYAN,soins,,,,17,05 46 22 22 22,finess
716850169,71685016900013,POLYCLINIQUE SAINT GEORGES,soins,,,,17,05 46 05 07 94,finess
526780093,52678009300013,CLINIQUE RICHELIEU - SAINTES,soins,,,,17,08 26 30 58 00,finess
314538331,31453833100039,CLINIQUE DE L'ATLANTIQUE,soins,,,,17,05 36 28 85 00,finess
261700280,26170028000017,EHPAD CHATEAU DU BOIS D'HURE,medico-social,,,,17,05 46 67 66 38,finess
261700389,26170038900016,EHPAD RESIDENCE VAL DE GERES,medico-social,,,,17,05 46 07 03 22,finess
221700016,22170001600308,FOYER DEP DE L'ENFANCE LE LOGIS,medico-social,,,,17,05 46 67 16 22,finess
302656947,30265694700074,EHPAD - LE CHATEAU DE CHARRON,medico-social,,,,17,05 46 68 66 00,finess
408515922,40851592200024,EHPAD - KORIAN LES ISSAMBRES,medico-social,,,,17,05 46 22 20 00,finess
261700231,26170023100028,EHPAD RESIDENCE LES BENGALIS,medico-social,,,,17,05 46 36 98 21,finess
261700116,26170011600039,RESIDENCE L'ETANG,medico-social,,,,17,05 46 38 66 53,finess
451487334,45148733400026,FJT VALS DE SAINTONGE,medico-social,,,,17,05 46 32 14 84,finess
350745394,35074539400014,EHPAD LES JARDINS D'EPARGNES,medico-social,,,,17,05 46 90 73 18,finess
261700892,26170089200027,RESIDENCE LES CEDRES,medico-social,,,,17,05 46 31 15 47,finess
401208046,40120804600011,EHPAD LE LOGIS DE CANDE,medico-social,,,,17,05 46 83 73 03,finess
317866879,31786687900032,CENTRE D'ONCOLOGIE ET RADIOTHERAPIE,soins,,,,17,05 46 43 90 83,finess
261700421,26170042100058,EHPAD LES COULEURS DU TEMPS,medico-social,,,,17,05 46 90 21 13,finess
261700504,26170050400028,LOG-FOYER VALERIE - LE SUROIT,medico-social,,,,17,05 46 05 52 80,finess
261700033,26170003300028,RESIDENCE AUTONOMIE L'AGE D'OR,medico-social,,,,17,05 46 56 25 56,finess
775585037,77558503700523,ETABLISSEMENT THERAPEUTIQUE ADO,soins,,,,17,05 46 94 78 06,finess
381465541,38146554100013,EHPAD RESIDENCE L'OMBRIERE,medico-social,,,,17,05 46 83 34 41,finess
261700132,26170013200028,RESIDENCE DU PARC,medico-social,,,,17,05 46 76 51 44,finess
261700157,26170015700033,RESIDENCE AUTONOMIE LA CHANCELIERE,medico-social,,,,17,06 78 51 33 25,finess
509162749,50916274900063,SSIAD AUNIS SAINTONGE SANTE,medico-social,,,,17,05 46 41 99 16,finess
251702296,25170229600020,SSIAD SIPAR,medico-social,,,,17,05 46 91 57 11,finess
317164127,31716412700027,PUV RESIDENCE LA DECHANDERIE,medico-social,,,,17,05 46 86 07 93,finess
340282003,34028200300011,EHPAD RESIDENCE LE DOMAINE,medico-social,,,,17,05 46 94 29 29,finess
498083138,49808313800012,ENTREP. ADAPTEE ENADAT,medico-social,,,,17,05 46 06 62 03,finess
261700447,26170044700020,EHPAD - RESIDENCE LA POMMERAIE,medico-social,,,,17,05 46 45 41 47,finess
401780176,40178017600012,EHPAD LES JARDINS D'IROISE,medico-social,,,,17,05 46 99 29 01,finess
401497300,40149730000020,RES SOC FJT LE LOGIS,medico-social,,,,17,05 46 93 85 85,finess
325048502,32504850200018,EHPAD LES PERVENCHES,medico-social,,,,17,05 46 94 52 96,finess
935152389,93515238900026,EHPAD L'OUCHE DES CARMES,medico-social,,,,17,05 46 33 18 71,finess
444418206,44441820600017,EHPAD KORIAN BOIS LONG,medico-social,,,,17,05 46 51 01 46,finess
504783952,50478395200048,EHPAD - RESIDENCE L'AUBE,medico-social,,,,17,05 46 00 76 70,finess
344479407,34447940700019,EHPAD LES JARDINS DE LOULAY,medico-social,,,,17,05 46 33 82 12,finess
345175061,34517506100018,EHPAD RESIDENCE LES TAMARIS,medico-social,,,,17,05 46 45 42 50,finess
799203971,79920397100038,EHPAD RESIDENCE DES GRANDS CHENES,medico-social,,,,17,05 46 97 97 97,finess
353822653,35382265300013,PUV DES BORDERIES,medico-social,,,,17,05 46 96 35 73,finess
482623899,48262389900010,EHPAD RESIDENCE LES 4 SAISONS,medico-social,,,,17,05 46 58 52 33,finess
477481519,47748151900015,EHPAD RESIDENCE ROSE DES VENTS,medico-social,,,,17,05 46 50 93 92,finess
823425830,82342583000028,EHPAD LE CLOS DES FONTAINES,medico-social,,,,17,05 46 83 67 00,finess
261710115,26171011500013,FAM DE LANNELONGUE,medico-social,,,,17,05 46 76 22 29,finess
261711832,26171183200012,EHPAD RESIDENCE LES MARRONNIERS,medico-social,,,,17,05 46 27 53 28,finess
422459214,42245921400017,EHPAD - RESIDENCE DU VERGER MORET,medico-social,,,,17,05 46 59 21 71,finess
939095055,93909505500025,EHPAD LA MAISON DES PENSEES DE JEANNE,medico-social,,,,17,05 46 74 16 30,finess
380389544,38038954400012,EHPAD RESIDENCE LA ROSERAIE,medico-social,,,,17,05 46 87 55 32,finess
925318628,92531862800037,EHPAD RESIDENCE VITEAL OLERON,medico-social,,,,17,05 46 47 15 61,finess
200003002,20000300200017,EHPAD LES JARDINS DE VOLTONIA,medico-social,,,,17,05 46 59 55 00,finess
383759487,38375948700028,EHPAD RESIDENCE LA TONNELLE,medico-social,,,,17,05 46 30 03 66,finess
391123924,39112392400022,EHPAD - KORIAN LES AJONCS,medico-social,,,,17,05 46 35 22 00,finess
381954247,38195424700015,EHPAD RESIDENCE LES JARDINS D'IROISE,medico-social,,,,17,05 46 90 90 96,finess
823422019,82342201900021,EHPAD LA PRESQU'ILE,medico-social,,,,17,05 46 82 33 33,finess
429171408,42917140800017,EHPAD LA PROVIDENCE,medico-social,,,,17,05 46 90 38 00,finess
914139035,91413903500028,PUV RESIDENCE BELLEVUE,medico-social,,,,17,05 46 86 05 39,finess
398710921,39871092100014,EHPAD LES JARDINS DE SAINTONGE,medico-social,,,,17,05 46 49 86 38,finess
394806541,39480654100014,EHPAD LE JARDIN DES LOGES,medico-social,,,,17,05 46 86 08 08,finess
391530482,39153048200010,EHPAD RESIDENCE DU PARC,medico-social,,,,17,05 46 49 13 31,finess
261800072,26180007200124,CH  BOURGES - JACQUES COEUR,soins,,,,18,02 48 48 48 48,finess
261800122,26180012200010,EHPAD CONSTANCE DE DURBOIS,medico-social,,,,18,02 48 53 03 90,finess
261800023,26180002300010,EHPAD LES ROSES D ARGENT,medico-social,,,,18,02 48 81 51 40,finess
261800205,26180020500070,EHPAD DE BOULLERET,medico-social,,,,18,02 48 72 32 50,finess
261800130,26180013000013,EHPAD REVENAZ,medico-social,,,,18,02 48 74 00 50,finess
261800148,26180014800015,EHPAD RESIDENCE MARIE DE SEULY,medico-social,,,,18,02 48 26 70 28,finess
261800031,26180003100013,EHPAD LES AUGUSTINS,medico-social,,,,18,02 48 58 00 69,finess
261803654,26180365400019,CH GEORGE SAND BOURGES,soins,,,,18,02 48 67 20 00,finess
261800171,26180017100017,EHPAD LE RAYON DE SOLEIL,medico-social,,,,18,02 48 57 70 00,finess
261800239,26180023900012,CH DE VIERZON,soins,,,,18,02 48 52 33 33,finess
261800551,26180055100010,EHPAD ARMAND CARDEUX,medico-social,,,,18,02 48 67 43 18,finess
261800221,26180022100044,EHPAD LE PRE RAS D EAU,medico-social,,,,18,02 48 77 70 00,finess
261800197,26180019700012,EHPAD RESIDENCE DU PARC,medico-social,,,,18,02 48 55 03 35,finess
383247533,38324753300185,EHPAD LES FIORETTI,medico-social,,,,18,02 48 20 13 51,finess
409896164,40989616400012,EHPAD RESIDENCE ANDRE MAGINOT,medico-social,,,,18,02 48 52 95 60,finess
261800189,26180018900019,CH SAINT AMAND-MONTROND,soins,,,,18,02 48 63 25 25,finess
775048879,77504887900016,EHPAD LA ROCHERIE,medico-social,,,,18,02 48 74 85 78,finess
377788385,37778838500021,CLINIQUE DES GRAINETIERES,soins,,,,18,02 48 82 20 62,finess
394798110,39479811000018,CLINIQUE LA GAILLARDIERE,soins,,,,18,02 48 52 93 33,finess
261800056,26180005600010,EHPAD LES RESIDENCES DE BELLEVUE,medico-social,,,,18,02 48 57 88 00,finess
353305238,35330523800118,ETABLISSEMENT D'ACCUEIL NON MEDICALISE,medico-social,,,,18,02 48 24 17 18,finess
775022163,77502216300130,DAME VIERZON,medico-social,,,,18,02 48 83 13 50,finess
261800304,26180030400022,RESIDENCE AUTONOMIE SULLY,medico-social,,,,18,02 48 96 09 86,finess
221800014,22180001400070,FOYER DEPARTEMENTAL ENFANCE,medico-social,,,,18,02 48 23 21 50,finess
530845809,53084580900025,RESIDENCE HABITAT JEUNES TIVOL,medico-social,,,,18,02 48 23 07 40,finess
775054950,77505495000016,RES SOC ASS 'FJT DE ST-AMAND-MONTROND',medico-social,,,,18,02 48 62 01 30,finess
775013972,77501397200028,"C. H. R. S. ""ST FRANCOIS",medico-social,,,,18,02 48 23 19 20,finess
419155023,41915502300015,MARPA AU GRES ROSE,medico-social,,,,18,02 48 63 09 23,finess
418599684,41859968400028,MARPA DES MEAULNES,medico-social,,,,18,02 48 73 48 13,finess
775347891,77534789101090,CABINET DENTAIRE MUTUALISTE,soins,,,,18,02 48 60 00 63,finess
423864941,42386494100053,DAME DE L'UGECAM - SITE SECONDAIRE,medico-social,,,,18,02 48 67 01 55,finess
529968679,52996867900033,SAVS L'ENVOL,medico-social,,,,18,02 48 24 50 40,finess
482941507,48294150700022,EAM LA CHATAIGNERAIE,medico-social,,,,18,02 48 30 71 20,finess
775565864,77556586400037,DAME DU GEDHIF,medico-social,,,,18,02 48 21 12 03,finess
337562862,33756286200108,CMPP DE BOURGES,medico-social,,,,18,02 48 23 26 12,finess
331603365,33160336500346,FOYER DE VIE,medico-social,,,,18,02 48 62 09 60,finess
821517349,82151734900014,RES. BELLEVILL'AGE,medico-social,,,,18,02 48 54 74 74,finess
499087211,49908721100011,MARPA DU VAL D'ARNON,medico-social,,,,18,09 72 99 46 20,finess
200064418,20006441800029,RESIDENCE AUTONOMIE BERRY GRAND SUD,medico-social,,,,18,02 48 63 02 47,finess
314729419,31472941900023,RESIDENCE AUTONOMIE LOUIS JOUANNIN,medico-social,,,,18,02 48 64 80 98,finess
261800270,26180027000132,RESIDENCE AUTONOMIE JACQUELINE AURIOL,medico-social,,,,18,02 48 50 34 44,finess
261800262,26180026200022,RESIDENCE AUTONOMIE HECTOR BERNARD,medico-social,,,,18,02 48 24 52 13,finess
261800346,26180034600072,EHPAD AMBROISE CROIZAT,medico-social,,,,18,02 48 75 31 85,finess
173701319,17370131900100,UEHC - DTPJJ TOURAINE BERRY,medico-social,,,,18,02 48 70 44 34,finess
211800339,21180033901062,CENTRE DE SANTÉ DE LA VILLE DE BOURGES,soins,,,,18,08 48 57 82 88,finess
653720466,65372046600024,HOPITAL PRIVE GUILLAUME DE VARYE,soins,,,,18,02 48 68 85 52,finess
261800361,26180036100022,EHPAD LES MARRONNIERS,medico-social,,,,18,02 48 66 61 51,finess
265800037,26580003700060,HOPITAL DE JOUR ADULTES AUGY,soins,,,,18,03 86 69 40 40,finess
895186211,89518621100028,ESRP LOUIS GATIGNON,soins,,,,18,02 48 53 31 31,finess
261800080,26180008000028,EHPAD RESIDENCE LE JARDIN DES VIGNES,medico-social,,,,18,02 48 63 84 00,finess
388396046,38839604600020,SAD ADMR LA CHAPELLE/HENRICHEMONT,medico-social,,,,18,06 72 53 44 79,finess
333843241,33384324100030,SSIAD AMASAD NERONDES,medico-social,,,,18,02 48 74 83 44,finess
333611887,33361188700097,"C. H. R. S. ""LE RELAIS",medico-social,,,,18,02 48 65 01 80,finess
342187739,34218773900012,EHPAD LE BLAUDY,medico-social,,,,18,02 48 77 21 00,finess
351379078,35137907800014,EHPAD LA CHAUME,medico-social,,,,18,02 48 60 45 78,finess
333121051,33312105100176,CSAPA APLEAT-ACEP 18,medico-social,,,,18,02 48 70 60 33,finess
345312409,34531240900047,SSIAD AMASAD LIGNIERES,medico-social,,,,18,02 48 60 23 00,finess
301422564,30142256400239,A.R.A.U.C.O. VIERZON,soins,,,,18,02 48 75 13 79,finess
479944464,47994446400029,EHPAD HOSTELLERIE DU CHATEAU,medico-social,,,,18,02 48 51 91 67,finess
384890430,38489043000018,MARPA LE PORTE-MI,medico-social,,,,18,02 48 60 71 56,finess
353071673,35307167300019,EHPAD DU VAL D AURON,medico-social,,,,18,02 48 21 22 23,finess
422415497,42241549700029,SAD ADMR DE SANCERRE,medico-social,,,,18,06 72 53 44 79,finess
380186296,38018629600022,"SCANNER ""JEAN DE BERRY",soins,,,,18,,finess
481235232,48123523200024,SERVICE PRESTATAIRE AIDE A DOMICILE,medico-social,,,,18,02 48 96 33 87,finess
775666589,77566658900368,CENTRE DE PLACEMENT FAMILIAL,medico-social,,,,18,02 48 52 25 91,finess
261800577,26180057700023,SERV PRESTATAIRE AIDE A DOMICILE CCAS,medico-social,,,,18,02 48 57 06 16,finess
495304750,49530475000013,EHPAD ANTOINE MOREAU,medico-social,,,,18,02 48 02 58 62,finess
539705640,53970564000016,MARPA LES MARNIERES,medico-social,,,,18,02 48 73 98 28,finess
479786287,47978628700025,SERVICE AIDE A DOMICILE ADMR CHAROST,medico-social,,,,18,02 48 02 06 38,finess
775000581,77500058100030,SAD ADMR LES AIX D'ANGILLON,medico-social,,,,18,02 48 64 31 96,finess
